Date,ISOWeek,DOI,Version,Category,Title,Authors
2026-04-27,18,10.1101/2025.09.12.672331,2,bioinformatics,Risk Based Prediction of Novel AMR Variants Using Protein Language Models,"Wood, J. J.; Portelli, S.; Ascher, D. B.; Furnham, N."
2026-04-27,18,10.64898/2026.04.16.718914,2,biophysics,Zero-Shot Generation of Protein Conformational Ensembles Through AlphaFold Latent Flooding,"QIAN, R.; Zhan, R.; Song, Z.; Huang, J."
2026-04-27,18,10.64898/2026.02.07.704521,2,biophysics,Structural basis of broadly neutralizing human antibodies targeting diverse dengue virus forms.,"Mangala Prasad, V.; Chatterjee, A.; Roy, A.; Srinivasan, S.; Charles, S.; Lubow, J.; goo, l."
2026-04-27,18,10.1101/2025.11.19.689397,2,microbiology,Omicron evolution drives increased ciliated cell tropism and dysfunction in nasal epithelia.,"Mostafavi, H.; Parry, R.; McCallum, G.; Sng, J. D. J.; Joensuu, M.; Short, K. R.; Slonchak, A.; Khromykh, A."
2026-04-27,18,10.64898/2025.12.04.692398,3,bioinformatics,Uniform pre-processing of bacterial single-cell RNA-seq,"Oakes, C. G.; Beilinson, V.; McFall-Ngai, M. J.; Pachter, L. G."
2026-04-27,18,10.64898/2026.04.23.720231,1,bioengineering,"High-throughput, organ-scale 3D tubule tracking using TubuleMAP","Poudel, C.; Brenes, D.; Xie, W.; Guan, Y.; Vasquez, P.; Mahadevan, N.; Konatham, E.; Fan, N.; Guo, Z.; Porter, N. J.; Wong, M. K.; Martinez, M. M.; Sandoval, R. M.; Dunn, K. W.; Dagher, P. C.; Eng, D. G.; Shankland, S. J.; Liu, J. T. C.; Vaughan, J. C."
2026-04-27,18,10.64898/2026.04.23.720095,1,bioengineering,In Vitro Fertilization using Magnetotactic Sperm Cells,"Ribeiro, C.; Striggow, F.; Nauber, R.; Hebenstreit, F.; Schoen, J.; Medina-Sanchez, M."
2026-04-27,18,10.64898/2026.04.23.720434,1,biophysics,Organization of Myosin H in the Apical Complex of Toxoplasma Gondii Revealed by 3D Single-Molecule Super-Resolution Microscopy,"Balaji, A.; Segev Zarko, L.-a.; Barentine, A. E. S.; Boothroyd, J. C.; Moerner, W. E."
2026-04-27,18,10.64898/2026.04.24.720695,1,synthetic biology,Spatial organization of enzymes and cofactors in synthetic membrane-associated condensates (sMACs),"Siu, K.-H.; Jiang, V.; Gaffney, E. M.; Walls, M. T.; Joseph, J.; Avalos, J. L."
2026-04-27,18,10.64898/2026.04.26.720559,1,microbiology,Molecular mechanism of M1-mediated influenza A virus assembly,"Guo, H.; Ibiricu, I.; Riggi, M.; Mohr, R.; Villa, R.; Schaefer, T.; Liu, Z.; Boicu, M.; Briggs, J. A. G."
2026-04-27,18,10.64898/2026.04.25.720692,1,microbiology,SbmA coordinates iron homeostasis and antimicrobial susceptibility in Klebsiella pneumoniae through phosphorylation-dependent regulation,"Reitzel, C.; Sayewich, J.; Cucic, S.; Romero, O.; Chan, N.; Geddes-McAlister, J."
2026-04-27,18,10.64898/2026.04.25.720593,1,microbiology,Host cohort has a larger impact on the gut microbiomes of mealworms and superworms than does the ingestion of polyethylene or polystyrene,"Kaur, S.; Sunny, J. S.; Stinson, S. A.; Rondinelli, M. A.; Alexander, J.; Vint, A.; Doyle, R. T.; Hug, L. A.; diCenzo, G. C."
2026-04-27,18,10.64898/2026.04.25.720776,1,microbiology,High-depth whole genome sequencing of blood culture plates reveals evolutionary dynamics in cases of persistent bacteremia due to methicillin-resistant Staphylococcus aureus,"Mills, E.; Grady, L. M.; Chen, E.; Shaffer, M. G.; Shields, R. K.; Van Tyne, D.; Culyba, M. J."
2026-04-27,18,10.64898/2026.04.25.720785,1,microbiology,Iron-responsive phosphorylation of TolQ modulates cell envelope integrity and antibiotic susceptibility in Klebsiella pneumoniae,"Reitzel, C.; Sayewich, J.; Cucic, S.; Romero, O.; Chan, N.; Geddes-McAlister, J."
2026-04-27,18,10.64898/2026.04.26.720912,1,microbiology,Data mining reveals the diversity of prophage endolysins targeting pathogenic enterococci,"O'Dea, F.; Kinsella, A.; Rady, B. J.; Millard, A. D.; Brown, J.; Stafford, G. P.; MESNAGE, S."
2026-04-27,18,10.64898/2026.04.26.720894,1,microbiology,Bloom syndrome helicase is required for efficient HIV-1 reverse transcription in macrophages,"Leal, A. L.; Tafrate, S.; He, X.; Bryant, D. L.; Herring, M. B.; Andrade, M.; McWhirter, J. B.; Quinones-Molina, A. A.; Gummuluru, S.; Sagar, M.; Flynn, R. L.; Leshchiner, I.; Henderson, A. J."
2026-04-27,18,10.64898/2026.04.23.720450,1,genomics,Single-nucleus multiome sequencing identifies candidate regulators of mouse gastric epithelial homeostasis,"Monteiro de Barros, M. R.; Bosch, K.; Soualhi, S.; Issa Bhaloo, S.; Chu, T.; Hemrajani, T.; Cho, J.; Ozuner, K.; Fu, R.; Geiger, H.; Robine, N.; Carter, J. E. B.; Maniatis, S.; Ryeom, S.; Tavare, S.; Nowicki-Osuch, K."
2026-04-27,18,10.64898/2026.04.23.720492,1,biochemistry,Cell membrane proteome profiling uncovers molecular signatures and GPCR regulators underlying diet-induced obesity and exercise-mediated adaptation,"Lang, X.; Yang, L.; Lu, X.; Xu, Q.; Li, S.; Yu, J.; Luo, H.; Guo, L.; He, X.; Liang, J.; Sun, H.; Shen, W.; Shui, W."
2026-04-27,18,10.64898/2026.04.26.720818,1,biochemistry,Designed Minibinders Rewire Receptor Signaling to Enable Functional Human Myogenic Reprogramming,"Keshri, R.; Foreman, Z.; Barrett, P.; Robinson, A. J.; Reyes, G.; Phal, A. A.; Krishnakumar, A.; Narog, E.; Chiu, M.; Jain, S.; Wang, X.; Lee, D.; Exposit, M.; Abedi, M.; Smith, A. S. T.; Srivatsan, S. R.; Shendure, J.; Mathieu, J.; Mack, D. L.; Baker, D.; Ruohola-Baker, H."
2026-04-28,18,10.64898/2026.04.24.720584,1,pharmacology and toxicology,"Dibenzoylmethane, a novel β-diketone pore blocker of large-conductance calcium-activated potassium channel","Koprowski, P.; Miszta, P.; Strawa, J. W.; Krempovych, Y.; Ziajowska, A.; Filipek, S.; Szewczyk, A.; Tomczyk, M."
2026-04-28,18,10.1101/2025.08.17.670735,2,bioinformatics,TissueFormer: Extending single-cell foundation models to predict population-level phenotypes,"Benjamin, A. S.; Zador, A."
2026-04-28,18,10.64898/2026.04.24.720489,1,bioinformatics,A transcriptomic-driven segmentation and cell simulation framework for high-resolution spatial transcriptomics and cell-cell communication,"Wanchai, V.; Bustamante-Gomez, N. C.; Kurilung, A.; Beenken, K. E.; Cortes, S.; Smeltzer, M. S.; Leung, Y.-K.; Xiong, J.; Almeida, M.; O'Brien, C. A.; Nookaew, I."
2026-04-28,18,10.64898/2026.04.24.720615,1,biophysics,The Quantum Environment in Cryptochrome Enhances Light Absorption of FAD,"Wieners, L.; Garcia, M. E."
2026-04-28,18,10.64898/2026.04.24.720670,1,biochemistry,Structure of a Stand-Alone Homodimeric NRPS Condensation Domain Reveals Occlusion of the Canonical Carrier-Protein Interface,"Singh, J.; Grant, T. D.; Gulick, A. M."
2026-04-28,18,10.64898/2026.04.24.720640,1,bioengineering,"Fibroblast signaling influences macrophage-dependent, biomaterial-induced tissue remodeling","Stelzel, J. L.; Bauer, S. J.; Ni, B. Y. X.; Yao, Z.-C.; Quiroz, V. M.; Hernandez, J. L.; McCarty, B. L.; Martin, R. A.; Goodier, K. D.; Wong, V. W.; Reddy, S. K.; Mao, H.-Q.; Doloff, J. C."
2026-04-27,18,10.64898/2026.04.23.720344,1,bioinformatics,Integrative Bioinformatics Approach to Identify Prognostic Gene Signatures for Risk Stratification in Thyroid Carcinoma,"Malik, S.; Raghava, G. P. S."
2026-04-27,18,10.64898/2026.04.23.720008,1,bioengineering,Mechanics of Esophageal Retraction During Anterior Cervical Discectomy and Fusion,"Lee, C.; Flores, A. R.; Culcu, M.; Ropper, A. E.; Avila, R."
2026-04-27,18,10.64898/2026.04.25.720800,1,bioinformatics,Integrating the MARTINI2 Coarse-Grained Force Field into HADDOCK3 for Faster Modelling of Large Biomolecular Complexes,"Versini, R.; Reys, V. G. P.; Kravchenko, A.; Honorato, R. V.; Bonvin, A. M. J. J."
2026-04-27,18,10.64898/2026.04.23.720479,1,bioinformatics,UshEffect-3D: Structure-informed Classification of USH2A Missense Variants for Inherited Retinal Disease,"Choudhary, D.; Portelli, S.; Ascher, D. B."
2026-04-27,18,10.64898/2026.04.24.720727,1,biophysics,TFAM organizes DNA into compact higher order structures,"Weerawarana, S. R.; Tian, W.; Luger, K."
2026-04-27,18,10.64898/2026.04.23.720472,1,biophysics,The Phenotypic Landscape of a Circadian Clock,"Kim, S. J.; Schnitkey, D.; Andrews, B.; Ranganathan, R.; Rust, M."
2026-04-27,18,10.64898/2026.04.24.720651,1,biophysics,A Retro-Inverso Peptide that Inhibits Formation and Disrupts Preformed α-Helical Amyloid and Staphylococcus aureus Biofilms,"Kar, A.; Borah, A.; Malik, V.; Srivastava, A.; Mandal, K."
2026-04-27,18,10.64898/2026.04.24.720715,1,biophysics,Endocytic accessory proteins assemble clathrin while simultaneously destabilizing protein condensates,"Malady, B.; Sarkar, S.; Wang, L.; Kadlecova, Z.; Lafer, E. M.; Owen, D. J.; Stachowiak, J."
2026-04-27,18,10.64898/2026.04.27.720408,1,synthetic biology,Generative design of sequence specific DNA binding proteins,"Sehgal, E.; Politanska, Y.; Mitra, R.; Kim, P. T.; Gonzalez Rodriguez, N.; Warrier, T.; Kubaney, A.; Morishita, A.; Quijano, R.; Butcher, J.; Krishna, R.; Pecoraro, R.; Belmont, B.; Roullier, N.; Goreshnik, I.; Vafeados, D. K.; Kwon, P.; Ramarao, R.; Taipale, J.; Glasscock, C. J.; Baker, D."
2026-04-28,18,10.1101/2025.11.03.686188,3,biophysics,Geometry-Constrained Prediction of Catalytically Competent Kinase Domains Across the Human Kinome,"Wang, Y.; Hu, Q.; Huang, J."
2026-04-28,18,10.64898/2026.04.24.720679,1,pharmacology and toxicology,Isoquercetin treatment of mouse sickled red blood cells shows a discernible deformability and sickling phenotype,"Owegie, O. C.; Hancco Zirena, I.; Penubothu, T.; Ghiran, I. C.; Yang, M."
2026-04-28,18,10.64898/2026.04.27.721049,1,microbiology,Baltic Sea microbial cohorts exhibit catabolic specialization and anabolic interdependencies across environmental gradients,"Pacheco-Valenciana, A.; Milke, F.; Wienhausen, G.; Garcia, S. L."
2026-04-28,18,10.64898/2026.04.27.721218,1,microbiology,Acquisition of novel arrays via horizontal gene transfer rewire CRISPR-mediated defense in Pseudomonas aeruginosa,"Malaluan, R. P. P.; Dy, R. L. V."
2026-04-28,18,10.64898/2026.04.27.721228,1,microbiology,"First characterization of Mycobacterium avium subsp. paratuberculosis strain types in cattle from Kushiro Subprefecture, eastern Hokkaido, Japan","MATSUZAWA, S.; NARITA, M."
2026-04-28,18,10.64898/2026.04.27.720530,1,microbiology,Multi-dimensional optimization of a lysin towards a ribolysin against life-threatening S. aureus infections: Fc-LysM-CHAP and its strong synergy with standard of care antibiotics,"Badarau, A.; Bauer, B.; Visram, Z.; Qiao, R.; Majoros-Hashempour, A.; Söllner, J.; Durica-Mitic, S.; Dunne, O. M.; Kluj, R.; Kestemont, D.; Kieninger, A.-K.; Kulig, M.; Berdaguer, R.; Schwebs, T.; Zerbs, M.; Czermak, P.; von Freyberg, M.; Schmidt, J.; Schmidberger, L.; Mayer, D.; Protano, M.; Miller, H. A.; Palowitch, G. M.; Dulberger, C. L.; Massaro, M.; Ivanisenko, N.; Jacomet, H.; Ngatcha Bakoue, D.; Oteri, F.; Sela, G.; Corsini, L."
2026-04-28,18,10.64898/2026.04.27.721009,1,microbiology,Post-translational toxin-antitoxin control and RecBCD surveillance underlie phage defense in a constitutively armed Type VI retron,"Garcia-Rodriguez, F. M.; Martinez-Abarca, F.; Molina, R.; Toro, N."
2026-04-28,18,10.64898/2026.04.27.721102,1,microbiology,The gp120 Envelope Glycoprotein of HIV-1 Triggers Macropinocytosis in Primary CD4+ T Cells to Promote HIV-1 Infection,"Manivannan, P.; Santos da Costa, C.; Tang, Y.; Wang, X.; Swanson, J.; Murakami, T.; Ono, A.; King, P. D."
2026-04-29,18,10.64898/2026.04.25.720622,1,bioengineering,More Efficient Walking via Temporal and Spatial Energy Transfer in a Passive Biarticular Exosuit,"Firouzi, V.; Ahmadi, A.; Davoodi, A.; Haufe, D.; Seyfarth, A.; Sawicki, G. S.; Sharbafi, M. A."
2026-04-29,18,10.64898/2026.04.26.720855,1,biophysics,BLeaching In-cell Single-molecule burstS (BLISS) reveals a small dynamic fraction of HP1α clusters in undifferentiated embryonic stem cells,"Joron, K.; Mishne, E.; Meshorer, E.; Lerner, E."
2026-04-29,18,10.64898/2026.04.06.716678,2,biophysics,Structural principles of transcriptional collisions,"Watters, J. W.; Mueller, A. U.; Ju, X.; Chuquimarca, S. J.; Ye, H. J.; Darst, S. A.; Alushin, G. M.; Liu, S."
2026-04-29,18,10.64898/2025.12.10.693443,3,biochemistry,Complete NMR assignment for 275 of the most common dipeptides in intrinsically disordered proteins,"Rindfleisch, T.; Taule, E. F.; Miettinen, M. S.; Underhaug, J."
2026-04-29,18,10.64898/2026.03.10.710952,2,bioinformatics,Learning the All-Atom Equilibrium Distribution of Biomolecular Interactions at Scale,"Wang, Y.; Xu, Y.; Li, W.; Yu, H.; Tan, W.; Li, S.; Huang, Q.; Chen, N.; Wu, X.; Wu, Q.; Liu, K."
2026-04-29,18,10.64898/2026.02.23.707482,3,bioinformatics,"CAPHEINE, or everything and the kitchen sink: a workflow for automating selection analyses using HyPhy","Verdonk, H. E.; Callan, D.; Kosakovsky Pond, S. L."
2026-04-29,18,10.64898/2026.04.25.720793,1,bioinformatics,GenPept-Curated-2025: A Benchmark Dataset for Antimicrobial Peptide Prediction with Homology-Controlled Partitioning,"Pham, H. T.; Huynh, B.; Nguyen-Vo, T.-H."
2026-04-29,18,10.64898/2026.04.25.720842,1,bioinformatics,Scalable machine learning improves resistance prediction and identifies novel determinants in Mycobacterium tuberculosis,"Serajian, M.; Lotfollahi, M.; Green, O.; Smith, K.; Marini, S.; Prosperi, M.; Boucher, C."
2026-04-29,18,10.64898/2026.04.25.720787,1,bioinformatics,Topology-driven classification of time series,"Bernadotte, A."
2026-04-29,18,10.64898/2026.04.26.720720,1,genomics,Cell-type-specific transcriptional plasticity in a multi-organ atlas reveals organ-independent companion cell regulatory programs in grapevine,"Bonarota, M. S.; Figueroa-Balderas, R.; Cochetel, N.; Cantu, D."
2026-04-29,18,10.1101/2025.09.17.676269,2,biophysics,Phase separation determines treadmilling-like movement ofactin bundles,"Nast-Kolb, T.; Nettuno, B.; Toffenetti, D.; Striebel, M.; Frey, E.; Bausch, A. R."
2026-04-29,18,10.64898/2026.04.28.721414,1,biophysics,The structural basis of RanGAP1 regulation and catalysis in nuclear transport,"Xu, L.; Jang, H.; Nussinov, R."
2026-04-29,18,10.64898/2026.04.27.720990,1,microbiology,Severe malarial anaemia is associated with parasite enrichment and host alterations in the bone marrow,"Marti, M.; Da Silva Filho, J. L.; Meibalan, E.; Gupta, H.; Beraldi, D.; Bopp, S.; Wirth, D. F.; Moxon, C. A.; Macete, E.; Moraleda, C.; Aguilar, R.; Mayor, A.; Milner, D.; Menendez, C."
2026-04-29,18,10.64898/2026.04.27.720976,1,bioengineering,A CHIMERIC RECEPTOR ENABLING ANTIBODY-GUIDED RETARGETING OF CAR T- CELLS,"Vinanica, N.; Yeo, J.; Hamran, N. A. N.; Campana, D."
2026-04-29,18,10.64898/2026.04.26.720900,1,bioengineering,An updated estimate of the lower speed boundary of preferred stride ratio constancy,"Kurayama, T."
2026-04-29,18,10.64898/2026.04.26.720952,1,bioinformatics,Whole-Proteome ESM-2 Embeddings Recover Taxonomy and Enable Geometry-Aware Triage of Foodborne Bacterial Genomes,"Gutierrez, J.; Correa Alvarez, J."
2026-04-27,18,10.64898/2025.12.10.693408,2,genomics,Widespread synchronization of codon usage in functionally related genes,"Lopez Arcondo, J. L.; Litos, A.; Siemers, M.; Boer, M. D.; Padial, E.; Doijad, S.; Dutilh, B. E."
2026-04-27,18,10.64898/2026.03.12.711313,2,genomics,Mitochondrial DNA Variation in the D-LOOP and ND Loci identified in the Kenyan Population: Potential Implications for precision Oncology,"Aluvaala, E.; Azzam, B. C.; Githua, E.; Kirosh, N.; Mwasi, L. S.; Langat, S.; Ariga, S.; Cheriro, W.; Eyase, F.; Bulimo, W. D."
2026-04-27,18,10.64898/2026.04.09.717569,3,biochemistry,A novel sample delivery method for powder X-ray diffraction at Turkish Light Source,"AYAN, E.; Kepceoglu, A.; Mermer, A."
2026-04-28,18,10.64898/2026.04.24.720629,1,genomics,DxFit: An ensemble method for identifying EHR diagnoses consistent with a molecular finding,"Torene, R. I.; Meltz Murphy, K.; Brandt, T.; Retterer, K."
2026-04-28,18,10.64898/2026.04.24.720222,1,genomics,PSEN1 mutant marmoset fibroblasts mimic multi-omic signatures of Alzheimer's disease,"Kumar, S.; Haber, A.; Spruce, C.; Duong, D.; Seyfried, N.; Bailey, L.; Choi, S.-H.; Hachem, S.; Mou, Y.; Ha, S.-K.; Park, J. E.; Homanics, G. E.; Sukoff Rizzo, S. J.; Silva, A. C.; Carter, G. W."
2026-04-28,18,10.64898/2026.04.24.720525,1,bioengineering,"Multiscale structural control of airflow, diffusion and heat transfer in non-fungus farming termite mounds","Karibi-Botoye, N. F.; Theraulaz, G.; Muljadi, B.; Demyanov, V.; Singh, K."
2026-04-28,18,10.64898/2026.04.24.720583,1,bioinformatics,Expanding the options for therapeutic exon skipping as a future treatment for USH2A-associated disease by 3D structural modeling of newly formed hybrid domains,"Malinar, L.; Broekman, S.; Rademaker, D. T.; Le, A. Q.; Peters, T.; de Vrieze, E.; 't Hoen, P. A. C.; van Wijk, E.; Venselaar, H."
2026-04-28,18,10.64898/2026.04.24.720560,1,bioinformatics,A Multi-modal LLM-Knowledge Fusion Framework for Predicting Single-cell Genetic Perturbation Effects,"LU, M.; YOU, N.; ZHANG, H.; ZHENG, L.; LI, B.; JIANG, W.; ZHANG, Y.; SUN, H.; ZHOU, Y."
2026-04-28,18,10.64898/2026.04.25.720813,1,genomics,Human Gut Phageome Analysis Uncovers Thousands of Highly Modular Endolysins,"Niloy, R. K.; Jewel, N. A.; Karim, D.; Rolin, M. H.; Khan, T.; Akter, A.; Mondal, S. I."
2026-04-28,18,10.64898/2026.04.25.720760,1,genomics,Connecting multiway enhancer-promoter interactions to changes in gene expression in cancer,"Kumari, K.; Shin, S.; Shi, G.; Reed, K. S.; Misteli, T.; Thirumalai, D."
2026-04-28,18,10.64898/2026.04.24.720698,1,bioengineering,Towards Reliable Tracking of Natural Killer Cells Using Commercial Iron Oxide Nanoparticles and Magnetic Particle Imaging,"Lightsey, S.; Consalvo, V.; Ali, S. R.; Valdes, D. P.; Oyer, J.; Gloger, G.; Copik, A.; Rinaldi-Ramos, C.; Sharma, B."
2026-04-28,18,10.64898/2026.04.27.720971,1,biophysics,Phosphorylation tunes electrostatically driven protein-RNA interactions,"Synakewicz, M.; Premanand, A.; Bürgisser, H.; Habeler, S.; Franchini, L. R.; Kociolek, N.; Nüesch, M.; Clery, A.; Nettels, D.; Allain, F. H.- T.; Hartrampf, N.; Schuler, B."
2026-04-29,18,10.64898/2026.04.24.720557,1,bioengineering,"SmartSpacer: Design, Implementation, and In-Vitro Validation of a Multimodal Sensorized Knee Spacer for Continuous Infection Monitoring in Two-Stage Revision Arthroplasty","Morandell, P.; Dillitzer, C.; Tran, N. B.; Lallinger, V.; Lazic, I.; Burgkart, R.; Hayden, O."
2026-04-29,18,10.64898/2026.04.27.721226,1,genomics,mChIP-seq for Multiplex and Multifactorial Epigenomic Profiling Uncovers Cancer-specific Histone Features in Cellular and Circulating Nucleosomes,"Sun, C.; Zhang, Q.; Yan, J.; Wang, X.; Zhang, C.; Li, Y.; Li, J.; Xu, W."
2026-04-29,18,10.64898/2026.04.25.720782,1,bioinformatics,Deterministic retrieval recovers biomedical associations lost by language models,"Halder, A.; Singh, M.; Kesarwani, R.; Mathew, B.; Bhattacharya, N.; Chikhaliya, O.; Motwani, D.; Peela, S. C. M.; Samanta, S.; Muddemmanavar, P.; Farooq, M.; Ahuja, G.; Sengupta, D."
2026-04-29,18,10.64898/2026.04.26.720911,1,bioinformatics,A Bayesian approach for identifying similar transcript dynamics using curve registration,"Kristianingsih, R.; Calderwood, A.; Sidhu, G.; Woodhouse, S.; Woolfenden, H. C.; Kurup, S.; Wells, R.; Morris, R. J."
2026-04-29,18,10.64898/2026.04.26.720909,1,bioinformatics,Structure-Guided Biochemical Design of DNA Tweezers As A Dual Target of the Primary Glioblastoma Biomarkers S100A4 and Midkine,"Foo, H.; Sharma, G."
2026-04-29,18,10.64898/2026.04.26.720921,1,bioinformatics,Diagnosing protein sequence search in the era of language models,"Zhou, H.; Yang, Y.; Lu, Y. Y."
2026-04-29,18,10.64898/2026.04.26.720917,1,bioinformatics,GRNPred: A Multimodal Graph Transformer with Masked Gene Expression Pretraining for Gene Regulatory Network Inference,"Nguyen, T. M.; Hegde, A.; Cheng, J."
2026-04-29,18,10.64898/2025.12.17.694880,2,biophysics,Self-blinking dye restores efficient use of nanobodies in single-molecule localization microscopy.,"Basak, S.; Inamdar, K.; Pollak, Y. G.; Albert, L.; Jans, D. C.; Jakobs, S.; Enderlein, J.; Tsukanov, R.; Opazo, F."
2026-04-29,18,10.1101/2025.09.13.676009,2,microbiology,Convergent enrichment of Gammaproteobacteria along Aedes aegypti development across different breeding sites,"Sanon, A.; De Coninck, L.; Wang, L.; Badolo, A.; Matthijnssens, J.; Trappeniers, K.; Delang, L."
2026-04-29,18,10.1101/2025.09.30.679445,2,bioinformatics,Robust metabolomics data normalization across scales and experimental designs,"Vynck, M.; Vangeenderhuysen, P.; De Paepe, E.; Nawrot, T.; Plekhova, V.; Vanhaecke, L."
2026-04-29,18,10.64898/2026.04.17.719187,4,biophysics,In silico model of axonal pathfinding during spinal cord regeneration in zebrafish larvae,"Neumann, O. F.; Kravikass, M.; John, N.; Ramachandran, R. G.; Steinmann, P.; Zaburdaev, V.; Wehner, D.; Budday, S."
2026-04-29,18,10.64898/2026.04.28.718440,1,microbiology,A bifidobacterial enzyme orchestrates ecology and function of infant gut bacterial community,"Shan, Y.; Pucci, N.; Berns, C.; Hoogendijk, R.; Beijnvoort, M.; Li, S.; Sanchez-Cano, A.; Kramer, G.; Du, W.; Mende, D. R.; van Dijk, A. D. J.; Wortel, M. T.; Zhang, J."
2026-04-29,18,10.64898/2026.04.28.721481,1,microbiology,TLR7-independent control of retroviral infection,"Zhang, R. Z.; Robben, L.; Willey, A.; Umana, S.; Mele, V.; Callahan, B.; Golovkina, T. V.; Kane, M."
2026-04-29,18,10.64898/2026.04.29.721533,1,microbiology,The Plasmodium falciparum Raf Kinase Inhibitor Protein is Essential for Red Blood Cell Invasion and Can Be Functionally Substituted by Host RKIP,"Bansal, A.; Sharma, M."
2026-04-29,18,10.64898/2026.04.27.720478,1,bioinformatics,Explainable Prototype Booster: Enhancing Latent Representations of Foundation Models for Gene Expression Prediction,"Li, C.; Nguyen, Q."
2026-04-29,18,10.64898/2026.04.28.721461,1,microbiology,"Genome-resolved metagenomics reveals abundant novel, non-methanogenic lineages in tropical alpine paramo soils","Betancurt Anzola, D.; Vanegas, J.; Jurgensen, S.; Wrighton, K. C.; Santamaria Vanegas, J.; Couradeau, E."
2026-04-29,18,10.64898/2026.04.27.721256,1,microbiology,Integron-Mediated Convergence of Carbapenemase and Disinfectant Resistance in Acinetobacter spp. from Critical Care Units,"Rakib, T. M.; Hossen, F. F. B.; Chowdhury, S.; Jiko, P. A.; Mohajan, S.; Alam, S.; Khan, A. A.; Majumder, S.; Arafat, M.; Absar, N.; Siddiki, A. Z."
2026-04-29,18,10.64898/2026.04.28.721452,1,microbiology,Reprogrammed peptidoglycan elongation reveals plasticity in bacterial growth modes,"Basurto De Santiago, C.; Lin, I. S.; Nan, B."
