Date,ISOWeek,DOI,Version,Category,Title,Authors
2026-04-13,16,10.64898/2026.04.09.717471,1,biochemistry,A Multi-Objective Scoring (MOS) Framework for Detecting Cross-Modal Spatial Similarity: Conceptual and Direct Formulations,"Jarrahi, A.; Jones, A. R.; Tang, W.; Qi, H.; Crouch, A. C."
2026-04-13,16,10.64898/2026.04.09.717458,1,bioinformatics,VeloTrace Reconciles Divergent Velocity and Trajectory in Single-cell Transcriptomics with Deep Neural ODE,"Cheng, H.; Qiao, Y.; Feng, Y.; Wei, Y.; Li, J.; Cai, J.; Zheng, S.; Chen, S.; Li, G.; Simons, B. D.; Lian, Q.; Xin, H."
2026-04-13,16,10.64898/2026.04.09.717488,1,biophysics,Characterization of Nanoparticles in Suspension by Simultaneous iNTA and Fluorescence Detection with Single-Molecule Sensitivity,"Jiang, S.; Kashkanova, A. D.; Lee, H.; Miller, M. E. C.; Utikal, T.; Shkarin, A.; Qazvini, H.; Sandoghdar, V."
2026-04-13,16,10.64898/2026.04.09.717507,1,biophysics,β-motifs and molecular flux promote amyloid nucleation at condensate interfaces,"Biswas, S.; Potoyan, D. A."
2026-04-13,16,10.64898/2026.04.09.717469,1,pharmacology and toxicology,Reversible CD28 checkpoint modulation by cyclic peptides outperforms biologic blockade under exposure-limited conditions,"Kuncewicz, K.; Upadhyay, S.; Ge, Y.; Duan, H.; Gabr, M."
2026-04-13,16,10.64898/2026.04.12.718003,1,biochemistry,SLFN-generated 3'-truncated tRNALeu or tRNASer together with tRNase ZL works as a sequence-specific RNA cutter,"Takahashi, M.; Nashimoto, M."
2026-04-13,16,10.64898/2026.04.09.717509,1,bioengineering,Rate-Dependent Mechanical Behavior of Human Femoropopliteal Arteries in Biaxial Testing,"Kargarbahrkhazar, B.; Razian, S. A.; Jadidi, M."
2026-04-13,16,10.64898/2026.04.09.717404,1,bioengineering,Spatial control of light-responsive proteins and optogenetics within hydrogels via volumetric bioprinting,"Ribezzi, D.; Catala, P.; Nijssen, O.; Florczak, S.; Groessbacjer, G.; Nijenhuis, W.; Bernal, P.; Nijhoff, B.; Delrot, P.; Malda, J.; Hierholzer, A.; Fussenegger, M.; Kapitein, L.; Levato, R."
2026-04-13,16,10.64898/2026.04.09.717314,1,biophysics,Tartrazine clears live cells while preserving viability at high refractive indices and osmolality,"Hou, X.; Cai, S.; Cui, H.; Liu, Z.; Zhao, S.; Zhang, L.-Y.; Baghdasaryan, A.; Crunkleton, V.; Brongersma, M.; Hong, G."
2026-04-13,16,10.64898/2026.04.09.717524,1,pharmacology and toxicology,Middle-aged mice treated with GHK-Cu peptide administered intraperitoneally or intranasally show behavioral rescue but divergent hippocampal aging programs,"Mazzola, J. M.; Rosenfeld, M.; Tucker, M.; Wezeman, J.; Ladiges, W. C.; Liao, G. Y."
2026-04-13,16,10.64898/2026.04.10.717849,1,microbiology,Dormant Bacteria's Fatal Attraction to RNA Bacteriophages,"Zhong, Q.; Hu, Q.; Wei, L.; Yang, Y.; Liao, H.; Zhong, Z.; Liu, J.; Xie, F.; Jiang, X.; Liao, J.; Chen, Z.; He, X.; Wang, L.; Pu, Y.; Liu, J.; Le, S."
2026-04-13,16,10.64898/2026.04.09.717566,1,bioengineering,Microenvironment optimization enables kidney organoid longevity with epithelial-endothelial joint basement membrane formation,"Blackburn, S. M.; Juliar, B. A.; Sen, A.; Regier, M.; Freedman, B."
2026-04-13,16,10.64898/2026.04.09.717569,1,biochemistry,A novel sample delivery method for powder X-ray diffraction at Turkish Light Source,"AYAN, E.; Kepceoglu, A.; Mermer, A."
2026-04-13,16,10.64898/2026.04.09.717595,1,bioengineering,CELLISA - a cell-cell binding assay for evaluation of nanovesicle targeting proteins,"Gunnels, T. F.; Boucher, J. D.; Alroogi, Y.; Kamat, N. P.; Leonard, J. N."
2026-04-13,16,10.64898/2026.04.10.717368,1,bioinformatics,Introducing the digital PCR data essentials standard to harmonize data structure for clinical and research use,"Trypsteen, W.; Vynck, M.; Untergrasser, A.; Whale, A. S.; Rodiger, S.; Dobnik, D.; Bogozalec Kosir, A.; Milavec, M.; Kubista, M.; Pfaffl, M. W.; Nour, A. A.; Young-Kyung, B.; Bustin, S. A.; Calin, G.; Chen, Y.; Cleveland, M. H.; De Falco, A.; Forootan, A.; O'Sullivan, D. M.; Devonshire, A. S.; Foy, C. A.; Fraley, S. I.; Gleerup, D. G.; He, H.-J.; Hellemans, J.; Lievens, A.; Lind, G. E.; Porco, D.; Romsos, E. L.; Thas, O.; Drandi, D.; de Tayrac, M.; Taly, V.; Huggett, J. F.; Vandesompele, J.; De Spiegelaere, W."
2026-04-13,16,10.64898/2026.04.10.717502,1,biophysics,Conformation-Dependent Donor Selectivity in the Xanthan Gum Glycosyltransferase GumK Revealed by AI-Based Docking,"Luciano, D.; Alenfalk, T.; Courtade, G."
2026-04-13,16,10.64898/2026.04.10.717289,1,biophysics,A Heart Disease-Associated TSPO Variant Alters Transmembrane Helix Dynamics,"Kusova, A.; Riviere, G.; Giller, K.; Laudette, M.; Boren, J.; Becker, S.; Zweckstetter, M."
2026-04-14,16,10.1101/2024.08.09.607385,2,biophysics,WITHDRAWN: Molecular dynamics simulations illuminate the role of sequence context in the ELF3-PrD-based temperature sensing mechanism in plants,"Lindsay, R. J.; Viegas, R. G.; LEITE, V. B. P.; Wigge, P. A.; Hanson, S. M."
2026-04-14,16,10.1101/2024.12.24.630058,4,bioinformatics,"TSvelo: Comprehensive RNA velocity by modeling cascade of gene regulation, transcription and splicing","Li, J.; Wang, Z.; Shen, H.-B.; Yuan, Y."
2026-04-14,16,10.1101/2025.05.16.654305,2,bioengineering,Chemically responsive protein switches for the precise control of biological activities,"Franco Pinto, J.; Drahy, N.; Divoux, S.; Perez, F.; Gautier, A."
2026-04-14,16,10.1101/2025.05.16.654458,2,bioinformatics,From Movement to METs: A Validation of ActTrust(R) for Energy Expenditure Estimation and Physical Activity Classification in Young Adults,"dos Santos Batista, E.; Basilio Gomes, S. R.; Bruno de Morais Ferreira, A.; Franca, L. G. S.; Fontenele Araujo, J.; Mortatti, A. L.; Leocadio-Miguel, M. A."
2026-04-14,16,10.1101/2025.08.31.673340,2,biophysics,Structural and dynamic basis of indirect apoptosis inhibition by Bcl-xL: a case study with Bid,"Elsner, C.; Hanke, A.; Vadas, O.; Gervasio, F. L.; Bordignon, E."
2026-04-14,16,10.1101/2025.09.29.679259,2,genomics,The conundrum of Shiga toxin-producing Escherichia coli O157:H7 persistence: Evidence for locally persistent lineages,"Tarr, G. A. M.; Finical, W.; Rounds, J. M.; Panek, A.; Smith, K."
2026-04-14,16,10.1101/2025.10.06.680790,2,bioinformatics,Beyond Single Algorithms: A Framework for Validating and Aggregating Active Modules in Genetic Interaction Networks,"Liu, J.; Xu, M.; Xing, J."
2026-04-14,16,10.1101/2025.10.15.682636,2,biochemistry,A Novel {psi}-χ Fusion Protein for Unravelling the Contributions of χ to DNA Replication and Repair,"Padgett-Pagliai, K. A.; Wimer, E.; Grant, J. D.; Petrides, M. J.; Newcomb, E.; Sutera, V. A.; Lovett, S. T.; Bloom, L."
2026-04-14,16,10.1101/2025.10.20.683485,2,bioinformatics,GRASP: Gene-relation adaptive soft prompt for scalable and generalizable gene network inference with large language models,"Feng, Y.; Deng, K.; Guan, Y."
2026-04-14,16,10.1101/2025.11.13.688255,2,microbiology,Regional adaptation to mosquito vectors shapes Plasmodium falciparum populations,"Loesbanluechai, D.; Sollelis, L.; Armstrong, M.; Menezes, I.; Cox, A.; Divala, L. B. T.; Lawson, A.; Pradhan, S.; Ubiaru, P. C.; Pallikara, A.; Armstrong, D.; Parker, G.; Lee, C.; Pearson, R. D.; Stokes, B. H.; Ranford-Cartwright, L. C.; Marti, M.; Howick, V. M."
2026-04-14,16,10.64898/2025.12.09.692244,2,bioengineering,Exudate-Guided Janus Trilayer Bioelectronic Dressing for Multiplexed Sensing and Therapy of Chronic Wounds,"Yang, C.; Wang, Q.; Yang, J.; Shao, S.; Wang, R.; Luo, C.; Li, H.; Li, J.; Wen, L."
2026-04-14,16,10.64898/2026.01.13.699255,2,genomics,Hypermutability of integrated sequences of viral origin in a Chlorarachniophyte,"Mettrop, L. A. I.; Lipzen, A.; Mirambeau, G.; Barry, K.; Grigoriev, I. V.; Piganeau, G.; Krasovec, M."
2026-04-14,16,10.64898/2026.01.20.700723,4,bioinformatics,TPCAV: Interpreting deep learning genomics models via concept attribution,"Yang, J.; Mahony, S."
2026-04-14,16,10.64898/2026.02.03.703446,2,biochemistry,Hidden molecular relationships are revealed by bootstrap resampling of mass spectral pairs with SpecReBoot,"Giron, E. C.; Ortega, L. R. T.; Greef, J. M.; Felix, Y. M.; Ortega, N. H. C.; Surup, F.; Medema, M. H.; van der Hooft, J. J. J."
2026-04-14,16,10.64898/2026.02.06.703262,2,biophysics,Quantifying optical sectioning in reflection microscopy with patterned illumination,"Ventalon, C.; Nidriche, A.; Debarre, D."
2026-04-14,16,10.64898/2026.03.12.711437,2,microbiology,Bacterial Stress Responses Lower mRNA-Protein Level Correlations,"Suer, S. G.; Arnoux, J.; Lim, Y. Y.; Dhurve, G.; Sen, R.; Erdem, C.; Mateus, A.; Avican, K."
2026-04-14,16,10.64898/2026.03.15.711917,2,genomics,Exon Targeted Retrieval and Classification Toolbox (ExTRaCT): a gene search pipeline to find APOBEC3 Z-domains in novel bat genomes,"Delamonica, B.; Bat1K 21-Families Group,  ; Larijani, M.; MacCarthy, T.; Davalos, L. M."
2026-04-14,16,10.64898/2026.03.20.713316,3,microbiology,Contrasting population structures coexist in a strain-resolved estuarine microbiome,"Lui, L. M.; Nielsen, T."
2026-04-14,16,10.64898/2026.03.20.713215,3,biophysics,Using Cryogenic Electron Tomography (cryoET) to Determine Rubisco Polymerization Constants in α-Carboxysomes,"Cao, W.; Rochon, K.; Gray, R. H.; Oltrogge, L. M.; Savage, D.; De La Cruz, E. M.; Metskas, L. A."
2026-04-14,16,10.64898/2026.03.27.714832,2,biophysics,Single-Molecule Methods to Investigate Mechanisms of Transcription by RNA Polymerase of Mycobacterium tuberculosis,"Lin, W.; Herrera-Asmat, O.; Tong, A. B.; Kong, T.; Bustamante, C."
2026-04-14,16,10.64898/2026.03.27.714778,3,microbiology,Crystal structure of E. coli Nissle 1917 flagellin reveals novel features that modulate bacterial motility but not TLR5 recognition,"Jakob, J.; Braun, M. B.; Hipp, K.; Koch, I.; Li, G.; Felgner, P.; Giralt Zuniga, M.; Raasch, H.; Gehring-Khav, C.; Szolek, A.; Boudrioua, A.; Hagemann, T.; Wagner, S.; Stehle, T.; Andreeva, L.; Erhardt, M.; Hensel, M.; Frick, J.-S.; Weber, A. N. R."
2026-04-14,16,10.64898/2026.03.31.715617,4,microbiology,Genomic and functional characterization of Bacillus sp. strain Bva_UNVM-123 reveals resistance and environmental adaptation traits.,"Peralta, C.; Sauka, D. H.; Felipe, V.; Redondo-Moreno, S.; Del Valle, E. E.; Palma, L."
2026-04-14,16,10.64898/2026.04.07.717115,2,bioengineering,Simulation-guided design of exotendons to reduce the energetic cost of running,"Stingel, J.; Bianco, N.; Ong, C.; Collins, S.; Delp, S.; Hicks, J."
2026-04-14,16,10.64898/2026.04.10.717577,2,microbiology,Continental-scale multi-omics reveals a distinct microbial-viral biome in sandy beach ecosystems structured by tidal zonation,"Dong, X.; Cai, F.; Han, Y.; Zhang, C.; Qi, H.; Zhao, S.; Wang, L.; Pan, Z.; Chen, Y.; Li, Z.; Lu, Z.; Guo, X.; Ji, Y.; Liu, J.; Li, S.; Ruan, C.; Zhang, L."
2026-04-14,16,10.64898/2026.04.10.717755,2,biochemistry,Structural basis of drug efflux by the staphylococcal efflux pump QacA,"Jodaitis, L.; Sutton, P.; Hutchin, A.; Dashtbani-Roozbehani, A.; Coppieters, K.; Pardon, E.; Steyaert, J.; Martens, C.; O'Mara, M. L.; Brown, M. H.; Govaerts, C."
2026-04-14,16,10.64898/2026.04.10.717640,2,biophysics,Integrating computational chemistry and machine learning to predict KRAS mutation-induced resistance,"Mizgalska, K.; Urbaniak, K.; Imbody, D. J.; Haura, E. B.; Guida, W. C.; Branciamore, S.; Karolak, A."
2026-04-13,16,10.64898/2026.04.09.717607,1,biophysics,Mechanochemical coupling tunes robustness of PAR polarity across developmental contexts in the C. elegans embryo,"Saito, R.; Lee, S. S.; Nishikawa, M."
2026-04-13,16,10.64898/2026.04.10.717770,1,bioinformatics,MIMIQ: Fast mutual information calculation and significance testing for single-cell RNA sequencing analysis,"O'Hanlon, D.; Garcia Busto, S.; Perez Carrasco, R."
2026-04-13,16,10.64898/2026.04.12.717747,1,microbiology,Homologues of the inner-membrane LPS transport proteins are required for sphingolipid transport in Caulobacter crescentus,"Uchendu, C. G.; Isom, G. L.; Klein, E. A."
2026-04-13,16,10.64898/2026.04.10.717620,1,microbiology,Herpes simplex virus pUL56 abolishes neuronal activity by removing voltage-gated ion channels from the plasma membrane,"Nash, D. A.; Antrobus, P. R.; Nicholson, A. S.; Suberu, J.; Potts, M.; Andrada, M. A.; Lulla, V.; Crump, C. M.; Enright, A. J.; Weekes, M. P.; Deane, J. E.; Graham, S. C."
2026-04-13,16,10.64898/2026.04.13.718148,1,microbiology,Mixtures that Matter: Correlation Patterns in Antibacterial and Cytotoxic Activities of Five Hop Isolates,"Kober, L.; von Karger, L.; Castiglione, K."
2026-04-14,16,10.64898/2026.04.13.718148,2,microbiology,Mixtures that Matter: Correlation Patterns in Antibacterial and Cytotoxic Activities of Five Hop Isolates,"Kober, L.; von Karger, L.; Castiglione, K."
2026-04-13,16,10.64898/2026.04.11.717860,1,microbiology,Structure-based similarity network accelerates the discovery of lysins as oral microbiome modulators targeting periodontal pathogens,"Yao, F.; He, J.; Nyaruaba, R.; Chen, F.; Zhou, J.; Yang, H.; Wei, H.; Li, Y."
2026-04-13,16,10.64898/2026.04.13.718120,1,microbiology,Interrogating the Escherichia coli epitranscriptome via CRISPR interference and Nanopore native RNA sequencing,"Pitt, M. E.; Zhang, J.; Nguyen, A. N. T.; Hall, M. B.; Jebeli, L.; Featherstone, L. A.; Myers, G. S. A.; Scott, N.; Coin, L. J. M."
2026-04-13,16,10.64898/2026.04.13.718153,1,microbiology,"Thermoaminiphila catenidiffluenda gen. nov., sp. nov.: A novel thermophilic, strictly anaerobic bacterium representing Thermoaminiphilia class nov., a newly described class thriving in hydrocarbon-rich habitats and biogas fermenters","Prem, E. M.; Wunderer, M.; Mullaymeri, A.; Zoehrer, J.; Singh, A.; Abdelhamid, M.; Dutkiewicz, Z.; Neubeck, A.; Yekta, S. S.; Rinke, C.; Wagner, A. O."
2026-04-13,16,10.64898/2026.04.12.718010,1,microbiology,Development of semisynthetic blasticidin S analogs with potent and fast-killing anti-malarial activity,"Fike, K. R.; Gannett, C.; Kiselka, A. M.; Tiller, K.; Ajasa, T.; Weger-Lucarelli, J.; Brown, A. M.; Lowell, A. N.; Klemba, M."
2026-04-13,16,10.64898/2026.04.12.685468,1,microbiology,Biological nitrification inhibition compromises the soil methane sink,"Yang, S.; Fahim, F. H.; Shahi, P. B.; Stanton, L. E.; Jo, S.; Park, W.-M.; Calleros, J. A.; Park, S.; Lee, J.; Mohammadian, P.; Parameswaran, P.; Suh, J.; Kwon, M.-J.; Im, J."
2026-04-13,16,10.64898/2026.04.12.718052,1,biochemistry,Crystal structure and molecular dynamics simulations of rademikibart Fab-IL-4Rα complex reveal biochemical basis for next-generation potent IL-4Rα inhibition in type 2 allergic and inflammatory diseases,"Shi, Y.; Nolden, K.; Ho, M.; Li, H.; Batista, V. S.; Collazo, R.; Bunick, C. G."
2026-04-13,16,10.64898/2026.04.10.717665,1,biochemistry,Detergent-Free Nuclear-Cytoplasmic Fractionation Enables Spatially Resolved PELSA for Enhanced Nuclear Drug Target Identification,"Cai, D.; Zou, K.; Wang, J.; Zhu, H.; Ma, Y.; Yang, D.; Zhang, X.; Yan, J.; Zou, L.; Wang, K.; Ye, M."
2026-04-13,16,10.64898/2026.04.11.717888,1,biochemistry,Immobilized enzyme-assisted production of recombinant P113 peptide,"Kirkendoll, J. A.; Targino Campos, L.; Taylor, E. G.; Murata, R. M.; Hughes, R. M."
2026-04-13,16,10.64898/2026.04.10.717654,1,biochemistry,Saliva Metabolomics Reveals Distinct Metabolic Signatures in Patients with Chronic Obstructive Pulmonary Disease: A GC-MS-based approach.,"Singh, R.; Ghosh, S.; Yadav, N.; Mandal, A. K."
2026-04-13,16,10.64898/2026.04.10.717648,1,bioinformatics,Full-Length Structural Modeling of Mitofusins with AlphaFold Reveals a Novel Cross-Type Dimerization and Insights into Oligomerization,"Versini, R.; Baaden, M.; Bonvin, A.; Fuchs, P.; Taly, A."
2026-04-13,16,10.64898/2026.04.10.717642,1,bioinformatics,DyME: An MD-based engine exploiting HTP mutagenesis for protein engineering and recognition mimicry,"Guillem-Gloria, P. M.; Ruiz-Gomez, G.; Pisabarro, M. T."
2026-04-13,16,10.64898/2026.04.13.718137,1,synthetic biology,Coordinated Membrane Deformation Driven by a Minimal Set of Spiroplasma MreB Isoforms,"Mitani, T.; Nishimura, T.; Kiyama, H.; Ali, A.; Hayashi, M.; Takiguchi, K.; Miyata, M.; Fujiwara, I."
2026-04-13,16,10.64898/2026.04.12.718011,1,microbiology,A Prefusion Form of Herpes Simplex Virus 1 gB has a Distinct Antigenic Signature,"Makio, A. O.; Dutta, P.; Liu, J.; Nicola, A. V."
2026-04-13,16,10.64898/2026.04.13.718207,1,microbiology,The Joint Action of Bacteriophage and Antibiotics in the Treatment of Staphylococcus aureus infections in Galleria mellonella,"Berryhill, B. A.; Gil-Gil, T."
2026-04-13,16,10.64898/2026.04.13.718166,1,microbiology,Using photoaffinity labelling to study pantothenamide uptake in malaria parasites,"Akkerman, L. J.; Cassidy-Eulitz, S.; Velema, W. A.; Kooij, T. W. A."
2026-04-13,16,10.64898/2026.04.13.718100,1,microbiology,Antibacterial activity against Escherichia coli: A proof-of-concept study of colloidally aggregated silver nanoparticles with experimental evidence,"Rehman, M. U."
2026-04-13,16,10.64898/2026.04.10.717575,1,microbiology,Integrated Computational and Experimental Evaluation of selected Flavonoids as a Multi-Target Modulator of Viral Entry and Protease Activity.,"Mohseni-Motlagh, A.; Alereza, T.; Mozaffari, L.; Rozbeh, M."
2026-04-13,16,10.64898/2026.04.10.717634,1,biochemistry,Coupling of electron-bifurcation modules powers aromatic ring reduction beyond the biological redox window,"Appel, L.; Kumar, A.; Tamborrini, D.; Pascoa, T. C.; Kayastha, K.; Ermler, U.; Kettler, T.; Bohn, S.; Reif-Trauttmansdorff, T.; Engel, B. D.; Schuller, J. M.; Boll, M."
2026-04-13,16,10.64898/2026.04.10.717668,1,biophysics,A Generalization of the Ternary Binding Model to Membrane-Confined Systems with Finite Copy Number,"Bellout, H.; Li, A.; Piatkov, K.; Bottino, D."
2026-04-13,16,10.64898/2026.04.12.717990,1,biophysics,Infection Tunes the Dynamics of Adenoviral E1A Disordered Regions,"Koenig, P.; Truong, A.; Lehman, H.; Sanchez, B.-J.; Grasis, J. A.; Sukenik, S."
2026-04-14,16,10.64898/2026.04.11.717891,1,microbiology,Baseline microbiomes of the pillar coral Dendrogyra cylindrus reveal novel taxa and regional differences,"Cauvin, A.; Carne, L.; Marhaver, K. L.; Vermeij, M. J. A.; Locatelli, N. S.; Baums, I. B.; Paul, V.; Meyer, J. L."
2026-04-14,16,10.64898/2026.04.09.716825,1,bioinformatics,SpaceExpander: Automated Drafting and Evaluation of Markush Claims for Chemical Space Expansion,"Wu, R.; Mao, L.; Diao, Y.; Li, H."
2026-04-14,16,10.64898/2026.04.13.717820,1,pharmacology and toxicology,Cannabidiol (CBD) Promotes Post-TBI Astrocyte Viability and Decreases Injury-Induced Glial Stress Responses Across Zebra Finch Song Control Nuclei,"Marshall, D. A.; Litwa, K. A.; Soderstrom, K."
2026-04-14,16,10.64898/2026.04.13.717809,1,bioinformatics,SPEAR: Predicting Gene Expression from Single-Cell Chromatin Accessibility,"Walter-Angelo, T.; Uzun, Y."
2026-04-14,16,10.64898/2026.04.10.717852,1,pharmacology and toxicology,Discovery and Development of First-in-Class Cereblon-Recruiting RIPK1 Degraders,"Lu, D.; Yu, X.; Wang, J."
2026-04-14,16,10.64898/2026.04.09.717394,1,bioinformatics,A correlational study of ABCA3 and SCN4B as exercise-related biomarkers of patients with Stanford type A aortic dissection,"Qiao, S.; Chen, T.; Xie, B.; Han, Y.; Wang, B.; Li, Y.; Jia, B.; Wu, N."
2026-04-14,16,10.64898/2026.04.10.717669,1,bioengineering,An Implantable Wireless Battery-Free Selective Vagus Nerve Stimulator,"Rutkovskis, E.; Ravagli, E.; Lancashire, H.; Shah Idil, A.; Thompson, N.; Perkins, J.; Challita, R.; Hadaya, J.; Vivekananda, U.; Ajijola, O.; Shivkumar, K.; Miserocchi, A.; McEvoy, A.; Holder, D.; Aristovich, K."
2026-04-14,16,10.64898/2026.04.10.717709,1,bioinformatics,Predicting Pre-treatment Resistance or Post-treatment Effect? A Systematic Benchmarking of Single-Cell Drug Response Models,"Shen, L.; Sun, X.; Zheng, S.; Hashmi, A.; Eriksson, J.; Mustonen, H.; Seppänen, H.; Shen, B.; Li, M.; Vähä-Koskela, M.; Tang, J."
2026-04-14,16,10.64898/2026.04.10.717657,1,bioinformatics,A Machine Learning Approach for Physiological Role Prediction in Protein Contact Networks: a large-scale analysis on the human proteome,"Cervellini, M.; Martino, A."
2026-04-14,16,10.64898/2026.04.09.717399,1,bioinformatics,"Identification of the novel inhibitors against M. tuberculosis ESX-1 secretion system EccA1 enzyme using virtual screening, docking and dynamics simulation techniques","Kumar, R.; saxena, a. K."
2026-04-14,16,10.64898/2026.04.10.717581,1,biophysics,Space-Time Light-Sheet Microscopy,"Vasdekis, A. E.; Zhang, J.; Luo, H.; Mitchell, D.; Luckhart, S.; Khajavikhan, M.; Abouraddy, A.; Christodoulides, D."
2026-04-14,16,10.64898/2026.04.10.717441,1,bioengineering,Invisible shield: Sprayable supramolecular antimicrobial microscale films for preventing wound and medical device infections,"Li, Y.; hathroubi, s.; Heck, O.; Lieu, L.; Petit, L.; Wurtz, X.; Rekiki, A.; Gaudin, A.; Canourges, N.; MErcer, D.; Tunali, M.; Nowack, B.; Meier, P.; Reina, G.; Wick, P.; Safarzadeh, M.; Demircan, A.; Grossin, D.; Drouet, C.; Soubrie, T.; Goldanova, T.; Kramer, M.; Willem, N.; Jester, S.; Nes, A.; Calligaro, C.; Letellier, B.; Dupret-Bories, A.; Lavalle, P.; Vrana, N. E."
2026-04-14,16,10.64898/2026.04.10.717768,1,bioinformatics,found: Inferring cell-level perturbation from structured label noise in single-cell data,"Afanasiev, E.; Goeva, A."
2026-04-14,16,10.64898/2026.04.10.717684,1,bioinformatics,A Hierarchy-aware Gene Exploration Platform for Multi-layered Toxicogenomic Analysis: A Case Study on Acetaminophen-induced Hepatotoxicity,"Kim, M.; Cui, Y.; Kim, M. G."
2026-04-14,16,10.64898/2026.04.10.717472,1,bioinformatics,"MAJEC: unified gene, isoform, and locus-level transposable element quantification from RNA-seq","Lim, T.-Y.; Firestone, A. J."
2026-04-14,16,10.64898/2026.04.10.717701,1,biophysics,The influence of tension-compression switches on brain anisotropic modelling,"Li, C.; Zhou, Z."
2026-04-14,16,10.64898/2026.04.10.717728,1,biophysics,Polymorphic structures of rapidly twisting 40-residue amyloid-β fibrils,"Larimi, M. G.; Thurber, K. R.; Tycko, R."
2026-04-14,16,10.64898/2026.04.10.717625,1,biophysics,Mechanical properties of DNA double-crossover motifs,"Matouskova, E.; Cuker, M.; Lankas, F."
2026-04-14,16,10.64898/2026.04.10.717705,1,biophysics,Tau-Mediated Cytoskeletal Stabilization Modulates Cell Mechanics and Vulnerability to Mechanical Strain,"Kang, G.; Aljapur, V.; Petel, O. E.; Harris, A. R."
2026-04-14,16,10.64898/2026.04.10.717746,1,bioengineering,From Fabrication to Flow: Impact of Print Orientation on Surface Qualities and Capillary-Driven Flow in Laser SLA-based Open Microchannels,"Lin, A.; Milton, L.; Chan, D. W. H.; Ghadge, N.; Tokihiro, J.; Brown, L.; Shin, A.; Toh, Y.-C.; Olanrewaju, A.; Berthier, E.; Berthier, J.; Theberge, A."
2026-04-14,16,10.64898/2026.04.11.717904,1,genomics,Somatic mutation landscape revealed by non-invasive iPSC derivation from urine cells,"Bae, T.; Tomasini, L.; Klimczak, L. J.; Kayastha, M.; Suvakov, M.; Jang, Y.; Jourdon, A.; Gordenin, D. A.; Vaccarino, F. M.; Abyzov, A."
2026-04-14,16,10.64898/2026.04.10.717415,1,bioengineering,Quantitative evaluation of LED based optical autofocus module,"Habte, S.; Kumar, S.; Lightley, J.; Garcia, E.; Neil, M.; French, P. M."
