Date,ISOWeek,DOI,Version,Category,Title,Authors
2026-03-27,13,10.1101/2024.09.30.615940,4,bioinformatics,A new iterative framework for simulation-based population genetic inference with improved coverage properties of confidence intervals,"Rousset, F.; Leblois, R.; Estoup, A.; Marin, J.-M."
2026-03-25,13,10.1101/2024.10.02.616189,3,bioinformatics,Mosaic integration of spatial multi-omics with SpaMosaic,"Yan, X.; Fang, Z.; Ang, K. S.; Olst, L. v.; Edwards, A.; Watson, T.; Zheng, R.; Fan, R.; Li, M.; Gate, D.; Chen, J."
2026-03-25,13,10.1101/2024.10.14.617543,2,synthetic biology,Light-guided actin polymerization drives directed motility in protocells,"Matsubayashi, H. T.; Razavi, S.; O. Tahara, Y.; H. Akenuwa, O.; Rock, T. W.; Nakajima, D.; Otsuka-Yamaguchi, R.; Nakamura, H.; Kramer, D. A.; Matsuura, T.; Chen, B.; T. Lee, C.; Miyata, M.; Murata, S.; Nomura, S.-i. M.; Inoue, T."
2026-03-23,13,10.1101/2024.10.15.618375,3,microbiology,A Coma Pattern-Based Autofocusing Method Resolves Bacterial Cold Shock Response at Single-Cell Level,"Li, S.; Ma, Z.; Yu, Y.; Wang, J.; Shen, Y.; Cui, X.; Fu, X.; Huang, S."
2026-03-23,13,10.1101/2024.10.23.619844,5,bioinformatics,AI-readiness for Biomedical Data,"Clark, T.; Caufield, H.; Parker, J. A.; Al Manir, S.; Amorim, E.; Eddy, J.; Gim, N.; Gow, B.; Goar, W.; Hansen, J. N.; Harris, N.; Hermjakob, H.; Joachimiak, M.; Jordan, G.; Lee, I.-H.; McWeeney, S. K.; Nebeker, C.; Nikolov, M.; Reese, J.; Shaffer, J.; Sheffield, N.; Sheynkman, G.; Stevenson, J.; Chen, J. Y.; Mungall, C.; Wagner, A.; Kong, S. W.; Ghosh, S. S.; Patel, B.; Williams, A.; Munoz-Torres, M. C."
2026-03-25,13,10.1101/2024.10.23.619602,4,bioinformatics,Signature Distance: Generalizing Energy Statistics,"Lazzaro, N.; Marchesi, R.; Leonardi, G.; Tessadori, J.; Chierici, M.; Sales, G.; Moroni, M.; Tebaldi, T.; Jurman, G."
2026-03-23,13,10.1101/2024.11.07.622552,2,bioinformatics,Entomopoxvirus-like long DNA sequences in human centromeric and peri-centromeric regions,"Hondo, E.; Mizutani, T.; Shimoda, H.; Iida, A."
2026-03-28,13,10.1101/2024.11.27.625647,2,microbiology,Unexplored Yeast diversity in Seed Microbiota,"Marchi, M.; Bosc-Bierne, A.; Lerenard, T.; Le Corff, J.; Aligon, S.; Rolland, A.; Simonin, M.; Marais, C.; Briand, M.; Cordovez, V.; Gouka, L.; Guillemette, T.; Simoneau, P.; Guschinskaya, N."
2026-03-24,13,10.1101/2024.11.28.625894,2,bioinformatics,"Deconvolution of omics data in Python with Deconomix -- cellular compositions, cell-type specific gene regulation, and background contributions","Mensching-Buhr, M.; Sterr, T.; Voelkl, D.; Seifert, N.; Tauschke, J.; Engel, L.; Rayford, A.; Straume, O.; Grellscheid, S. N.; Beissbarth, T.; Zacharias, H. U.; Goertler, F.; Altenbuchinger, M. C."
2026-03-25,13,10.1101/2024.12.17.628831,4,bioinformatics,Fitness translocation: improving variant effect prediction with biologically-grounded data augmentation,"Mialland, A.; Fukunaga, S.; Katsuki, R.; Dong, Y.; Yamaguchi, H.; Saito, Y."
2026-03-25,13,10.1101/2024.12.18.628606,3,genomics,Tokenization to Transfer: Do Genomic Foundation Models Learn Good Representations?,"Vishniakov, K.; Viswanathan, K.; Medvedev, A.; Kanithi, P.; Pimentel, M. A.; Rajan, R.; Khan, S."
2026-03-28,13,10.1101/2024.12.24.630187,2,bioinformatics,Single-Cell Analysis of Microglia and Monocyte Dynamics Uncover Distinct TNF-a-driven Neuroimmune Signatures after Intracerebral Hemorrhage,"Kawamura, Y.; Johnson, C.; DeLong, J.; de Lima Camillo, L. P.; Velazquez, S. E.; Takahashi, M.; Beatty, H. E.; Herbert, R.; Cord, B. J.; Matouk, C.; Askenase, M.; Sansing, L. H."
2026-03-27,13,10.1101/2025.01.01.631041,7,bioinformatics,TOGGLE delineates fate and function within individual cell types via single cell transcriptomics,"Chen, J.; Sun, T.; Song, T.; Chen, Z.; Xu, H.; Guo, Z.; Jiang, E.; Nong, Y.; Yuan, T.; Dai, C. C.; Yan, Y.; Ge, J.; Wu, H.; Yang, T.; Wang, S.; Su, Z.; Tian, P.; Yang, X.; Abdelbsset-Ismail, A.; Li, Y.; Li, C.; Singhal, R. A.; Yang, K.; Cai, L.; Carll, A. P."
2026-03-29,13,10.1101/2025.01.01.631041,8,bioinformatics,TOGGLE delineates fate and function within individual cell types via single cell transcriptomics,"Chen, J.; Sun, T.; Song, T.; Chen, Z.; Xu, H.; Guo, Z.; Jiang, E.; Nong, Y.; Yuan, T.; Dai, C. C.; Yan, Y.; Ge, J.; Wu, H.; Yang, T.; Wang, S.; Su, Z.; Tian, P.; Yang, X.; Abdelbsset-Ismail, A.; Li, Y.; Li, C.; Singhal, R. A.; Yang, K.; Cai, L.; Wu, Z.; Carll, A. P."
2026-03-23,13,10.1101/2025.01.08.631958,3,genomics,A theoretical and experimental framework enables low-coverage sequencing for accurate quantification of genome-wide cytosine modification levels,"Loo, C. E.; Fowler, J. M.; Zhu, H.; Krapp, C.; Zhu, R.; Bartolomei, M.; Zhou, W.; Kohli, R. M."
2026-03-25,13,10.1101/2025.02.13.638092,5,bioengineering,CVAE-based Causal Representation Learning from Retinal Fundus Images for Age Related Macular Degeneration(AMD) Prediction,"Kim, D."
2026-03-28,13,10.1101/2025.02.26.640246,4,microbiology,Macrogenetic atlas of prokaryotes reveals selection-driven structures,"Yang, C.; Jiao, F.; Wang, N.; Tong, S.; Huang, H.; Xu, W.; Didelot, X.; Yang, R.; Cui, Y.; Falush, D."
2026-03-23,13,10.1101/2025.03.14.643302,4,bioinformatics,Variable performance of widely used bisulfite sequencing methods and read mapping software for DNA methylation,"Kerns, E. V.; Weber, J. N."
2026-03-28,13,10.1101/2025.03.19.642122,2,biochemistry,Towards a unified molecular mechanism for ligand-dependent activation of NR4A-RXR heterodimers,"Yu, X.; He, Y.; Kamenecka, T. M.; Kojetin, D. J."
2026-03-29,13,10.1101/2025.03.28.646033,2,microbiology,A Live Attenuated Vaccine Candidate against Emerging Highly Pathogenic Cattle-Origin 2.3.4.4b H5N1 Viruses,"Mostafa, A.; Ye, C.; Barre, R. S.; Shivanna, V.; Meredith, R.; Platt, R. N.; Escobedo, R. A.; Bayoumi, M.; Castro, E. M.; Jackson, N.; Cupic, A.; Nogales, A.; Anderson, T. J.; Garcia-Sastre, A.; Martinez-Sobrido, L."
2026-03-28,13,10.1101/2025.03.31.646257,2,bioinformatics,Inverse signal importance in real exposome: How do biological systems dynamically prioritize multiple environmental signals?,"Itoh, T.; Kondo, Y.; Nakayama, T.; Shinomiya, A.; Aoki, K.; Yoshimura, T.; Naoki, H."
2026-03-29,13,10.1101/2025.04.10.648034,2,bioinformatics,Benchmarking single cell transcriptome matching methods for incremental growth of cell atlases,"Hu, J.; Peng, B.; Pankajam, A. V.; Xu, B.; Deshpande, V. A.; Bueckle, A. D.; Herr, B. W.; Borner, K.; Dupont, C. L.; Scheuermann, R. H.; Zhang, Y."
2026-03-27,13,10.1101/2025.04.17.649398,3,microbiology,A rapid transfer of virions coated with heparan sulfate from the ECM to CD151 defines an early step in the human papillomavirus infection cascade,"Massenberg, A.; Homsi, Y.; Schneider, C. N.; Mikulicic, S.; Döring, T.; Florin, L.; Lang, T."
2026-03-29,13,10.1101/2025.04.17.649309,2,biophysics,Protein Electrostatic Properties are Finetuned Through Evolution,"Shen, M.; Dayhoff, G. W.; Kortzak, D.; Shen, J."
2026-03-27,13,10.1101/2025.04.16.649179,3,bioinformatics,Strain-specific structural variant landscapes shape mutation retention following mutagenesis in Caenorhabditis elegans,"Kapila, R.; Saber, S.; Verma, R. K.; Blanco, G.; Eggers, V. K.; Fierst, J."
2026-03-26,13,10.1101/2025.04.25.650620,2,genomics,Replication-associated solo-WCGW hypomethylation reflects cumulative immune activation across diseases,"Shimada, M.; Omae, Y.; Hitomi, Y.; Honda, Y.; Kodama, T.; Honda, M.; Tokunaga, K.; Miyagawa, T."
2026-03-25,13,10.1101/2025.04.29.651152,2,bioinformatics,"Chromatix: a differentiable, GPU-accelerated wave-optics library","Deb, D.; Both, G.-J.; Bezzam, E.; Kohli, A.; Yang, S.; Chaware, A.; Allier, C.; Cai, C.; Anderberg, G.; Eybposh, M. H.; Schneider, M. C.; Heintzmann, R.; Rivera-Sanchez, F. A.; Simmerer, C.; Meng, G.; Tormes-Vaquerano, J.; Han, S.; Shanmugavel, S. C.; Maruvada, T.; Yang, X.; Kim, Y.; Diederich, B.; Joo, C.; Waller, L.; Durr, N. J.; Pegard, N. C.; La Riviere, P. J.; Horstmeyer, R.; Chowdhury, S.; Turaga, S. C."
2026-03-23,13,10.1101/2025.04.30.651379,2,biochemistry,Tracing Siderophore Precursors to Primary Metabolism for Ecological Applications,"He, R.; Xu, J.; Shao, J.; Wu, Y.; Tian, S.; Yang, Z.; Li, X.; Chen, H.; Qian, L.; Wei, Z.; Gu, S.; Li, Z."
2026-03-27,13,10.1101/2025.05.12.653592,3,bioinformatics,Evaluating SARS-CoV-2 Antibody Resilience via Prediction and Design of Escape Viral Variants,"Huot, M.; Rosenbaum, P.; Planchais, C.; Mouquet, H.; Monasson, R.; Cocco, S."
2026-03-25,13,10.1101/2025.05.16.654572,2,bioinformatics,cellSight: Characterizing dynamics of cells using single-cell RNA-sequencing,"Chatterjee, R.; Gohel, C.; Shook, B. A.; Taheriyoun, A. R.; Rahnavard, A."
2026-03-23,13,10.1101/2025.06.03.657592,4,genomics,Two de novo transcriptome assemblies and functional annotations from juvenile cuttlefish (Sepia officinalis) under various metal and pCO2 exposure conditions,"Sol Dourdin, T.; Minet, A.; Pante, E.; Lacoue-Labarthe, T."
2026-03-23,13,10.1101/2025.06.05.658028,3,biophysics,"A Lightweight Deep Learning Framework for Fast, Real-Time Super-Resolution Fluctuation Imaging","Tekpinar, M.; Komen, J.; Valenta, H.; Huo, R.; De Zwaan, K.; Dedecker, P.; Tomen, N.; Grussmayer, K."
2026-03-25,13,10.1101/2025.06.10.658920,2,genomics,Systematic characterization of the ovarian landscape across mouse menopause models,"Kim, M.; Bhala, R.; Wang, J.; Liang, X.; Chen, M.; Lu, R. J.; Lee, E. H.; Alvarenga, J. L.; Williams, R. G.; Benayoun, B. A."
2026-03-29,13,10.1101/2025.06.17.660233,4,microbiology,Evidence for the acquisition of a proteorhodopsin-like rhodopsin by a chrysophyte-infecting giant virus,"Byl, P.; Schvarcz, C. R.; Thomy, J.; Li, Q.; Williams, C. B.; LaButti, K.; Schulz, F.; Edwards, K. F.; Steward, G. F."
2026-03-25,13,10.1101/2025.06.24.661397,2,microbiology,Bacteriophages target membrane-anchored glycopolymers to promote host cell lysis and progeny release,"McKitterick, A. C.; Lyerly, E. W.; Bernhardt, T. G."
2026-03-25,13,10.1101/2025.07.02.662769,2,genomics,Perplexity as a Metric for Isoform Diversity in the Human Transcriptome,"Schertzer, M. D.; Park, S. H.; Su, J.; Reese, F.; Sheynkman, G. M.; Knowles, D. A."
2026-03-25,13,10.1101/2025.06.30.662466,2,biophysics,Physics-Grounded Evaluation to Guide Accurate Biomolecular Prediction,"Lyu, N.; Du, S.; Shao, Q.; Yang, Z.; Ma, J.; Herschlag, D."
2026-03-25,13,10.1101/2025.07.17.664511,2,microbiology,The Human Chk1 Inhibitor CHIR-124 Shows Multistage Activity Against the Human Malaria Parasite Plasmodium falciparum via Polypharmacological Inhibition of PfArk1 and Hemozoin Formation,"Wicht, K. J. .; Woodland, J. G.; Garnie, L. F.; Langeveld, H.; Taylor, D.; Godoy, L. C.; Pasaje, C. F. A.; Laureano de Souza, M.; Siqueira-Neto, J. L.; Ghidelli-Disse, S.; Lafuente-Monasterio, M. J.; Gamo, F.-J.; Coertzen, D.; Reader, J.; van der Watt, M.; Bridgford, J. L.; Girling, G.; Coyle, R.; Scheurer, C.; Wittlin, S.; Alder, A.; Gilberger, T.-W.; Lee, M. C. S.; Voss, T. S.; Winzeler, E. A.; Fidock, D. A.; Niles, J. C.; Birkholtz, L.-M.; Coulson, L. B.; Chibale, K."
2026-03-25,13,10.1101/2025.07.22.665918,2,bioinformatics,Statistical detection of protein sites associated with continuous traits,"Duchemin, L.; Muntane, G.; Boussau, B.; Veber, P."
2026-03-25,13,10.1101/2025.07.29.667474,2,microbiology,Origin and transport of bacterial hopanoids,"Lawrence, E. C.; Pan, H.; Ollikainen, N.; Belin, B. J."
2026-03-27,13,10.1101/2025.07.25.666743,2,bioinformatics,The Tiling Algorithm - A general method for structural characterization of accurate long DNA sequence reads: application to AAV genome sequences.,"Bruccoleri, R. E.; Rouleau, D.; Slater, C.; Lata, D.; Phillion, C.; Adjei, S.; Adhikari, K.; Dollive, S."
2026-03-24,13,10.1101/2025.08.01.668090,10,bioinformatics,A universal model for drug-receptor interactions,"Menezes, F.; Wahida, A.; Froehlich, T.; Grass, P.; Zaucha, J.; Napolitano, V.; Siebenmorgen, T.; Pustelny, K.; Barzowska-Gogola, A.; Rioton, S.; Didi, K.; Bronstein, M.; Czarna, A.; Hochhaus, A.; Plettenburg, O.; Sattler, M.; Nissen-Meyer, J.; Conrad, M.; Kurzrock, R.; Popowicz, G. M."
2026-03-25,13,10.1101/2025.08.04.668509,2,microbiology,Comparative genomic analysis of cyanobacteria as amphibian food sources: insights into high-temperature tolerance potential,"Komoto, T.; Cao, L. T. T.; Takayanagi, H.; Ogino, H.; Koyama, H.; Watanabe, S.; Nomura, J.; Hirota, R.; Igawa, T."
2026-03-25,13,10.1101/2025.08.08.669391,2,biochemistry,Integrative Structural Modeling of Intrinsically Disordered Regions in a Human HDAC2 Chromatin Remodeling Complex,"Nde, J.; Kempf, C.; Zimmermann, R.; Cesare, J.; Zhang, Y.; Workman, J.; Florens, L.; Washburn, M."
2026-03-23,13,10.1101/2025.08.09.669505,2,bioinformatics,ChEA-KG: Human Transcription Factor Regulatory Network with a Knowledge Graph Interactive User Interface,"Byrd, A. I.; Evangelista, J. E.; Lachmann, A.; Chung, H.-Y.; Jenkins, S. L.; Ma'ayan, A."
2026-03-25,13,10.1101/2025.08.13.670005,2,bioinformatics,Interpretable multi-omics machine learning reveals drought-driven shifts in plant-microbe interactions,"Yoshioka, H.; Debeljak, P.; Prado, S.; Fuji, Y.; Ichihashi, Y.; Iwata, H."
2026-03-25,13,10.1101/2025.08.20.671380,3,bioinformatics,Cenote-Taker 3 for Fast and Accurate Virus Discovery and Annotation of the Virome,"Tisza, M. J.; Varsani, A.; Petrosino, J. F.; Cregeen, S. J. J."
2026-03-25,13,10.1101/2025.08.21.671449,4,genomics,KLinterSel: Intersection among candidates of different selective sweep detection methods,"Carvajal-Rodriguez, A.; Rocha, S.; Pampin, M.; Martinez, P.; Caballero, A."
2026-03-26,13,10.1101/2025.08.23.671699,2,bioinformatics,Adding layers of information to scRNA-seq data using pre-trained language models,"Krissmer, S. M.; Menger, J.; Rollin, J.; Vogel, T. M.; Binder, H.; Hackenberg, M."
2026-03-23,13,10.1101/2025.08.26.672446,3,bioinformatics,Identification of Distinct Topological Structures From High-Dimensional Data,"Xu, B.; Braun, R."
2026-03-27,13,10.1101/2025.08.27.672552,3,bioinformatics,Novel examples of NMD escape through alternative intronic polyadenylation,"Vlasenok, M.; Kuznetsova, A.; Skvortsov, D. A.; Dontsova, O. A.; Pervouchine, D. D."
2026-03-25,13,10.1101/2025.08.28.672634,4,pharmacology and toxicology,Chronotherapy as a Potential Strategy to Reduce Ifosfamide-Induced Encephalopathy: A Preclinical Study in a Murine Model,"Chennoufi, M. M.; Dridi, D.; Lasram, K.; Ben Abdeljalil, N.; Omezzine, A.; Mauvieux, B.; Touitou, Y.; Boughattas, N. A.; Masmoudi, A. S."
2026-03-28,13,10.1101/2025.08.29.673164,3,genomics,Refining Feulgen: low-cost and accurate genome size measurements for everyone,"M.Tawfeeq, M.; Swaelus, U.; Rodriguez Gaudray, F.; Arrensdorff, J.; Silva, F. E.; Grumiau, L.; Verdebout, T.; Flot, J.-F."
2026-03-25,13,10.1101/2025.09.02.673784,2,bioinformatics,PATTY corrects open chromatin bias for improved bulk and single-cell CUT&Tag profiling,"Hu, S. S.; Su, Z.; Liu, L.; Chen, Q.; Grieco, M. C.; Tian, M.; Dutta, A.; Zang, C."
2026-03-27,13,10.1101/2025.09.17.676402,2,bioengineering,"A Novel Rotation-Mitigation Technology for Cycling HelmetsTested Across Helmet Types, Impact Locations and Headforms","Kaimaki, D.-M.; Alves de Freitas, H.; Read, A. G. D.; Dickson, T. D. M.; White, T.; Neilson, H. C. A. W."
2026-03-25,13,10.1101/2025.09.26.678899,2,microbiology,A dual role for PGLYRP1 in host defense and immune regulation during B. pertussis infection,"Rickert, D. M.; Cardozo, S.; Carbonetti, N. H.; Goldman, W. E.; Scanlon, K. M.; Skerry, C."
2026-03-27,13,10.1101/2025.09.29.679377,2,bioinformatics,Adversarial erasing enhanced multiple instance learning (siMILe): Discriminative identification of oligomeric protein structures in single molecule localization microscopy,"Hallgrimson, C. D.; Li, Y. L.; Shou, C. A.; Cardoen, B.; Lim, J.; Wong, T. H.; Khater, I. M.; Nabi, I. R.; Hamarneh, G."
2026-03-29,13,10.1101/2025.10.07.680993,2,biophysics,"Why structural divergence varies among residues in enzyme evolution: contributions of mutation, stability, and activity constraints","Echave, J.; Carpentier, M."
2026-03-27,13,10.1101/2025.10.07.681015,3,genomics,Motif-Centered Analyses Reveal Universal and Tissue-Specific Mutagenic Mechanisms Operating in the Human Body,"Sauty, S. M.; Hsiao, Y.-C.; Klimczak, L. J.; Gordenin, D. A."
2026-03-27,13,10.1101/2025.10.08.681278,2,biophysics,Time-resolved tmFRET reveals GTP-coupled conformational changes in Mfn1.,"Hurwitz, S. M.; Zagotta, W. N.; Gordon, S. E.; Hoppins, S."
2026-03-26,13,10.1101/2025.10.10.681578,3,bioengineering,A mathematical model of osteocyte network control of bone mechanical adaptation,"Mehrpooya, A.; Challis, V. J.; Buenzli, P. R."
2026-03-24,13,10.1101/2025.10.11.680285,2,biochemistry,A human cell-free translation screen identifies the NT-2 mycotoxin as a ribosomal inhibitor that binds the peptidyl transferase center,"Schwaller, N.; Andenmatten, D.; Luginbuehl, J.; Rabl, J.; Baur, H.; Chambon, M.; Vesin, J.; Turcatti, G.; Karousis, E. D."
2026-03-25,13,10.1101/2025.10.17.682995,4,bioinformatics,PRISM-G: an interpretable privacy scoring method for assessing risk in synthetic human genome data,"Correa Rojo, A.; Moreau, Y.; Ertaylan, G."
2026-03-28,13,10.1101/2025.10.17.683159,2,genomics,Non-canonical DNA and sequencing challenges in bird genomes,"Smeds, L.; Sieg, J. P.; Secomandi, S.; Lee, C.; Sollitto, M.; Medico, J. A.; Chiaromonte, F.; Jarvis, E. D.; Formenti, G.; Makova, K. D."
2026-03-24,13,10.1101/2025.10.22.683857,3,microbiology,Lysosomal activation in bladder epithelium enhances intracellular antibiotic clearance of uropathogenic Escherichia coli,"Tomasek, K.; Skurvydaite, K.; Paduthol, G.; Burns, A. M.; Schlunke, L.; Borgeat, V.; Pasquali, C.; Romani, M.; McKinney, J. D."
2026-03-29,13,10.1101/2025.10.23.684251,2,genomics,Spatial genome organization in nematodes with programmed DNA elimination,"Simmons, J. R.; Xue, T.; McCord, R. P.; Wang, J."
2026-03-25,13,10.1101/2025.10.31.685900,2,microbiology,A single-cell atlas of Toxoplasma sexual development identifies regulators of gametogenesis,"Alrubaye, H. S.; Reilly, S. M.; da Silva, R. J.; Washington, N.; Boyle, J. P."
2026-03-27,13,10.1101/2025.11.07.687208,3,bioinformatics,RNApdbee 3.0: A unified web server for comprehensive RNA secondary structure annotation from 3D coordinates,"Pielesiak, J.; Niznik, K.; Snioszek, P.; Wachowski, G.; Zurawski, M.; Antczak, M.; Szachniuk, M.; Zok, T."
2026-03-26,13,10.1101/2025.11.07.687294,2,bioinformatics,Seqwin: Ultrafast identification of signature sequences in microbial genomes,"Wang, M. X.; Kille, B.; Nute, M. G.; Zhou, S.; Stadler, L. B.; Treangen, T. J."
2026-03-25,13,10.1101/2025.11.09.687417,2,microbiology,"Functional, genomic, and transcriptomic insights into Linear Low-Density Polyethylene (LLDPE) biodegradation by landfill-derived Brucella intermedia","Zaman, I.; Moosa, M. M.; Hossain, M. M."
2026-03-28,13,10.1101/2025.11.13.688226,2,biophysics,Biophysical Design Space for Cellular Self-assembly and Dynamics,"Das, S.; Sreepadmanabh, M.; Parashar, D.; Bhattacharjee, T.; Dutta, S."
2026-03-28,13,10.1101/2025.11.19.688262,2,microbiology,Cryo-FIB Lift-out and Electron Tomography Workflow for Bacteria-Nanopillar Interface Imaging Under Native Conditions: Investigating Dragonfly Inspired Bactericidal Titanium Surfaces,"Bandara, C. D.; Pinkas, D.; Zanova, M.; Uher, M.; Mantell, J.; Su, B.; Nobbs, A. H.; Verkade, P."
2026-03-23,13,10.1101/2025.11.19.689316,4,genomics,"Identification, quantification, and elimination of barcode crosstalk in multiplexed Oxford Nanopore sequencing","Dai, Q.; Gunsch, C. K.; Granek, J. A."
2026-03-23,13,10.1101/2025.11.24.690163,3,biochemistry,Mapping Protein Occupancy on DNA with an Unnatural Cytosine Modification in Bio-orthogonal Contexts,"Zhu, R.; Loo, C. E.; Hurley, C. M.; Parker, J. B.; Kohli, R. M."
2026-03-25,13,10.1101/2025.11.23.690003,2,bioinformatics,Mechanistic insights into CFTR function from molecular dynamics analysis of electrostatic interactions,"ELBAHNSI, A.; Mornon, J.-P.; Callebaut, I."
2026-03-26,13,10.1101/2025.11.24.690228,2,bioinformatics,Amaranth: Enhanced Single-Cell Transcript Assembly via Discriminative Modeling of UMI Reads and Internal Reads,"Zang, X. C.; Zahin, T.; Khan, I. M.; Shi, Q.; Xing, Y.; Shao, M."
2026-03-27,13,10.1101/2025.11.27.690895,3,bioinformatics,A Robust and Integrated Framework for Cross-platform Adaptation of Epigenetic Clocks in Cell-free DNA Sequencing,"Li, G.; Huang, W.; Zhao, X.; Wu, J.; Guo, Y.; Chen, L.; Cao, X.; Yang, Z.; Jiang, S.; Hu, B.; Wang, Y.; Tan, D.; Tong, V.; Tang, C.; Feng, X.; Hu, X.; Ouyang, C.; Zhou, G."
2026-03-23,13,10.64898/2025.12.02.691800,2,microbiology,"Occurrence of Carbapenem-resistant Enterobacterales in swine wastewater in Shandong Province, China","Chu, Y.; Miao, Y.; Huang, L.; Wang, R.; Wang, Y.; Liao, F.; Luo, X.; Bai, S.; Li, Y."
2026-03-25,13,10.64898/2025.12.04.692442,3,microbiology,Genetic Analysis of F1 Cluster Phages that Infect Mycobacterium smegmatis Identifies Two Distinct Holin-Like Proteins that Regulate the Host Lysis Event,"Pollenz, R. S.; Ruiz-Houston, K.; Dean, W.; Nguyen, L."
2026-03-23,13,10.64898/2025.12.03.692219,2,biophysics,Membrane curvature enhances oxidation within lipid bilayers in a composition-dependent manner,"Kim, J.; Bartholomew, S. N.; Zeno, W. F."
2026-03-23,13,10.64898/2025.12.10.693533,2,microbiology,"From genomic decay to functional advantage: Traits of a persistent, thermally beneficial coral probiotic","Xie, M.; Xu, C.; Xiang, N.; Liao, T.; Liu, X.; Liu, Z.; Feng, X.; He, Q.; Liang, Z.; Wang, W.; Dai, Y.; Yan, L.; Pogoreutz, C.; Barra, L.; Au, S. W. N.; Jiang, L.; Voolstra, C. R.; Luo, H."
2026-03-23,13,10.64898/2025.12.09.693044,3,biophysics,Optical photothermal infrared imaging of fatty acid esterification in the ER of living cells,"Castillo, H. B.; Davis, C. M."
2026-03-24,13,10.64898/2025.12.10.693595,2,genomics,CGGBP1-regulated heterogeneous C-T transition rates relate with G-quadruplex potential of terrestrial vertebrate genomes,"Kumar, P.; Singh, U."
2026-03-27,13,10.64898/2025.12.12.693959,2,bioinformatics,Antigen-processing rewiring expose cryptic self promoting organ-specific autoimmunity,"Saksager, A.; Asmussen, S. R.; Hede, F. D.; Barra, C."
2026-03-24,13,10.64898/2025.12.22.696108,3,bioinformatics,"FlashDeconv enables atlas-scale, multi-resolution spatial deconvolution via structure-preserving sketching","Yang, C.; Chen, J.; Zhang, X."
